country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","09-12-2025 21:00:00",29.140560,75.744941,OZONE,53,88,73
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-12-2025 21:00:00",23.243639,72.68994,NH3,NA,NA,NA
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-12-2025 21:00:00",23.243639,72.68994,OZONE,3,47,28
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-12-2025 21:00:00",23.221714,72.654328,PM10,60,116,85
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-12-2025 21:00:00",23.221714,72.654328,NH3,2,3,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-12-2025 21:00:00",23.221714,72.654328,OZONE,2,74,45
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","09-12-2025 21:00:00",20.362421,72.918013,PM10,15,142,74
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-12-2025 21:00:00",28.376058,77.315741,OZONE,14,16,15
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-12-2025 21:00:00",28.4417,77.3217,PM10,148,164,155
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-12-2025 21:00:00",28.4417,77.3217,CO,21,64,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-12-2025 21:00:00",29.503664,75.467934,NH3,13,15,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-12-2025 21:00:00",29.503664,75.467934,SO2,10,11,10
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","09-12-2025 21:00:00",28.060249,76.113115,PM2.5,168,308,216
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","09-12-2025 21:00:00",28.060249,76.113115,SO2,6,7,7
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","09-12-2025 21:00:00",28.1485564,77.3320667,SO2,12,13,13
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","09-12-2025 21:00:00",28.3153,76.9143,NO2,5,48,28
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-12-2025 21:00:00",30.1480566,77.2893471,PM2.5,128,381,192
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-12-2025 21:00:00",30.943887,76.801991,PM2.5,52,306,173
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-12-2025 21:00:00",30.943887,76.801991,PM10,101,227,147
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-12-2025 21:00:00",30.943887,76.801991,NO2,46,105,65
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","09-12-2025 21:00:00",34.066206,74.819820,SO2,3,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-12-2025 21:00:00",23.80569,86.44268,PM10,87,313,177
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-12-2025 21:00:00",23.707909,86.414670,OZONE,2,16,9
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","09-12-2025 21:00:00",17.321993,76.822628,PM10,33,68,55
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","09-12-2025 21:00:00",17.321993,76.822628,SO2,46,48,47
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","09-12-2025 21:00:00",17.321993,76.822628,CO,34,57,49
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-12-2025 21:00:00",17.336318,76.847397,PM10,28,86,51
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","09-12-2025 21:00:00",15.347630,76.181767,PM2.5,37,53,41
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","09-12-2025 21:00:00",12.415911,75.735050,PM2.5,24,65,45
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-12-2025 21:00:00",12.889250,74.853000,PM10,68,158,114
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-12-2025 21:00:00",12.889250,74.853000,NH3,1,2,2
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-12-2025 21:00:00",23.264759,77.381568,PM2.5,23,190,68
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-12-2025 21:00:00",23.264759,77.381568,PM10,50,153,87
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-12-2025 21:00:00",23.264759,77.381568,NO2,12,35,21
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-12-2025 21:00:00",23.264759,77.381568,NH3,4,5,5
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-12-2025 21:00:00",23.264759,77.381568,SO2,12,17,14
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-12-2025 21:00:00",23.210494,77.425409,NO2,29,114,66
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-12-2025 21:00:00",23.210494,77.425409,SO2,2,11,8
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-12-2025 21:00:00",23.233584,77.400574,SO2,10,35,16
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","09-12-2025 21:00:00",23.81748678,79.446246,SO2,3,13,7
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-12-2025 21:00:00",13.0270199,77.494094,PM10,49,61,54
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-12-2025 21:00:00",13.0270199,77.494094,SO2,5,17,8
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","09-12-2025 21:00:00",12.921418,77.502466,PM10,55,150,109
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","09-12-2025 21:00:00",13.0246342,77.5080115,OZONE,19,20,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-12-2025 21:00:00",12.917348,77.622813,PM2.5,40,141,85
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-12-2025 21:00:00",12.917348,77.622813,CO,43,66,54
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-12-2025 21:00:00",12.917348,77.622813,OZONE,19,22,20
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","09-12-2025 21:00:00",13.940000,75.555917,PM2.5,19,49,38
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-12-2025 21:00:00",16.7602,77.1428,SO2,2,14,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-12-2025 21:00:00",16.7602,77.1428,OZONE,18,21,20
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","09-12-2025 21:00:00",10.073232,76.302765,PM2.5,60,94,75
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","09-12-2025 21:00:00",10.073232,76.302765,PM10,51,72,60
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","09-12-2025 21:00:00",10.073232,76.302765,CO,9,109,54
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","09-12-2025 21:00:00",11.55358,76.55521,NH3,1,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","09-12-2025 21:00:00",15.459706,75.008381,PM10,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","09-12-2025 21:00:00",15.459706,75.008381,OZONE,20,30,25
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","09-12-2025 21:00:00",14.791800,75.389600,PM2.5,NA,NA,NA
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","09-12-2025 21:00:00",14.791800,75.389600,NH3,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-12-2025 21:00:00",15.3714823,75.1160168,PM2.5,34,42,38
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","09-12-2025 21:00:00",12.9135218,77.5950804,PM10,85,86,86
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","09-12-2025 21:00:00",12.9135218,77.5950804,NO2,51,69,58
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-12-2025 21:00:00",12.9352049,77.6814488,SO2,4,7,5
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","09-12-2025 21:00:00",12.9756843,77.5660749,NO2,34,40,37
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","09-12-2025 21:00:00",12.9756843,77.5660749,CO,86,88,87
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-12-2025 21:00:00",11.875000,75.373200,OZONE,27,32,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-12-2025 21:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-12-2025 21:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-12-2025 21:00:00",8.5149093,76.9435879,NH3,2,3,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-12-2025 21:00:00",12.938539,77.590100,NO2,11,36,21
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-12-2025 21:00:00",12.920984,77.584908,NO2,16,63,39
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-12-2025 21:00:00",12.920984,77.584908,SO2,1,25,10
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","09-12-2025 21:00:00",13.003872,77.664217,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","09-12-2025 21:00:00",13.003872,77.664217,CO,30,56,48
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","09-12-2025 21:00:00",23.8640158,78.80289321,PM10,26,216,102
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","09-12-2025 21:00:00",23.8640158,78.80289321,NO2,5,114,51
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","09-12-2025 21:00:00",23.8640158,78.80289321,SO2,5,12,8
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-12-2025 21:00:00",24.58434363,80.8549414,SO2,18,23,19
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-12-2025 21:00:00",24.108970,82.645580,NO2,41,119,87
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-12-2025 21:00:00",24.108970,82.645580,CO,30,102,56
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-12-2025 21:00:00",24.108970,82.645580,OZONE,1,43,13
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-12-2025 21:00:00",20.719516,77.000253,NO2,16,89,40
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","09-12-2025 21:00:00",19.8389439,75.244448,OZONE,26,29,28
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","09-12-2025 21:00:00",19.863756,75.321188,NO2,14,21,18
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","09-12-2025 21:00:00",19.16485,73.23409,PM10,66,170,115
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","09-12-2025 21:00:00",19.16485,73.23409,CO,16,98,49
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-12-2025 21:00:00",19.0243902,73.0406721,PM10,54,148,107
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-12-2025 21:00:00",19.0243902,73.0406721,NH3,1,1,1
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-12-2025 21:00:00",19.0243902,73.0406721,CO,8,56,15
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-12-2025 21:00:00",19.0243902,73.0406721,OZONE,7,57,42
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-12-2025 21:00:00",20.719516,77.000253,SO2,1,26,17
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-12-2025 21:00:00",20.719516,77.000253,OZONE,1,63,37
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-12-2025 21:00:00",20.939198,77.765701,NO2,8,103,39
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-12-2025 21:00:00",19.875620,75.387310,PM2.5,30,88,52
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-12-2025 21:00:00",19.875620,75.387310,NO2,19,309,71
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-12-2025 21:00:00",19.875620,75.387310,NH3,2,3,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-12-2025 21:00:00",19.875620,75.387310,SO2,1,2,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-12-2025 21:00:00",19.875620,75.387310,OZONE,2,307,6
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","09-12-2025 21:00:00",24.2613009,80.7231783,NO2,34,152,64
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","09-12-2025 21:00:00",24.2613009,80.7231783,CO,28,70,46
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-12-2025 21:00:00",22.624758,75.675238,PM2.5,38,245,105
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-12-2025 21:00:00",22.624758,75.675238,PM10,53,186,109
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-12-2025 21:00:00",23.838586,78.759431,NH3,1,3,1
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-12-2025 21:00:00",23.838586,78.759431,CO,16,66,27
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","09-12-2025 21:00:00",19.309073,73.057223,OZONE,12,187,86
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","09-12-2025 21:00:00",19.786089,72.757971,NO2,9,62,26
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-12-2025 21:00:00",19.9775302,79.2337086,NO2,12,50,28
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-12-2025 21:00:00",19.9775302,79.2337086,SO2,8,9,9
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-12-2025 21:00:00",20.918946,74.776388,PM10,21,192,113
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-12-2025 21:00:00",22.4310,75.5213,PM10,34,152,88
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-12-2025 21:00:00",22.4310,75.5213,NH3,1,10,5
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-12-2025 21:00:00",22.4310,75.5213,SO2,6,23,9
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-12-2025 21:00:00",22.7524,75.8872,SO2,34,43,38
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-12-2025 21:00:00",22.6780,75.8559,NO2,11,19,14
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-12-2025 21:00:00",22.6780,75.8559,SO2,28,36,32
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-12-2025 21:00:00",20.918946,74.776388,OZONE,20,65,46
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-12-2025 21:00:00",19.854616,75.905894,NH3,3,5,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-12-2025 21:00:00",19.854616,75.905894,SO2,4,30,8
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","09-12-2025 21:00:00",19.25292,73.142019,NH3,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-12-2025 21:00:00",22.9682591,76.064118,OZONE,23,27,25
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-12-2025 21:00:00",26.200388,78.147714,PM10,55,271,113
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-12-2025 21:00:00",26.200388,78.147714,NH3,6,6,6
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-12-2025 21:00:00",23.168606,79.932247,CO,20,111,55
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-12-2025 21:00:00",23.218135,79.957770,PM10,47,165,90
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-12-2025 21:00:00",16.6870449,74.2505872,PM10,106,408,198
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-12-2025 21:00:00",16.6870449,74.2505872,NH3,3,5,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-12-2025 21:00:00",16.6870449,74.2505872,SO2,2,4,3
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-12-2025 21:00:00",16.7143745,74.2426398,NO2,11,49,29
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-12-2025 21:00:00",16.7143745,74.2426398,CO,27,74,42
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-12-2025 21:00:00",18.39963,76.57452,CO,5,62,30
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-12-2025 21:00:00",18.1023399,73.4783687,PM2.5,47,90,64
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-12-2025 21:00:00",18.1023399,73.4783687,PM10,31,206,88
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-12-2025 21:00:00",19.0863,72.8888,PM10,72,137,97
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-12-2025 21:00:00",19.0863,72.8888,NO2,6,13,8
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-12-2025 21:00:00",19.0863,72.8888,SO2,36,37,36
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-12-2025 21:00:00",19.19709,72.82204,NO2,24,114,64
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-12-2025 21:00:00",19.19709,72.82204,NH3,4,16,9
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-12-2025 21:00:00",18.96702,72.84214,SO2,12,26,18
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-12-2025 21:00:00",18.96702,72.84214,CO,1,80,44
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","09-12-2025 21:00:00",19.060498,72.923356,NH3,2,24,5
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","09-12-2025 21:00:00",19.000083,72.813993,PM2.5,23,157,88
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-12-2025 21:00:00",19.047000,72.874600,NO2,61,89,74
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","09-12-2025 21:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","09-12-2025 21:00:00",18.9936162,72.8128113,SO2,17,26,20
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","09-12-2025 21:00:00",21.121801,79.04952,SO2,18,27,21
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","09-12-2025 21:00:00",21.14472,79.107595,PM2.5,69,191,109
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","09-12-2025 21:00:00",21.14472,79.107595,CO,30,138,77
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-12-2025 21:00:00",21.152875,79.0517531,NO2,16,73,32
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-12-2025 21:00:00",21.152875,79.0517531,NH3,1,23,8
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-12-2025 21:00:00",21.152875,79.0517531,CO,2,145,62
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","09-12-2025 21:00:00",20.555712,74.529236,PM2.5,25,231,125
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","09-12-2025 21:00:00",20.555712,74.529236,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","09-12-2025 21:00:00",19.065931,72.862131,SO2,6,15,9
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","09-12-2025 21:00:00",19.23241,72.86895,PM2.5,38,85,59
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","09-12-2025 21:00:00",19.2243333,72.8658113,NH3,1,2,2
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","09-12-2025 21:00:00",19.11074,72.86084,PM10,64,135,94
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","09-12-2025 21:00:00",19.11074,72.86084,SO2,2,30,16
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","09-12-2025 21:00:00",19.0364585,72.8954371,PM10,68,141,114
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","09-12-2025 21:00:00",19.10078,72.87462,CO,13,23,14
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-12-2025 21:00:00",19.04946,72.9230,NO2,15,92,39
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","09-12-2025 21:00:00",19.083694,72.920967,OZONE,2,146,74
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","09-12-2025 21:00:00",18.897756,72.813320,OZONE,7,119,87
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","09-12-2025 21:00:00",19.137500,72.915056,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","09-12-2025 21:00:00",19.000084,72.856730,NH3,9,35,24
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-12-2025 21:00:00",19.192056,72.9585188,NH3,2,10,5
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-12-2025 21:00:00",21.143383,79.048912,NH3,NA,NA,NA
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-12-2025 21:00:00",21.143383,79.048912,OZONE,5,58,35
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-12-2025 21:00:00",19.173852,77.296291,PM2.5,55,193,102
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-12-2025 21:00:00",19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","09-12-2025 21:00:00",20.0073285,73.7762427,SO2,1,62,12
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","09-12-2025 21:00:00",20.0073285,73.7762427,OZONE,10,73,26
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-12-2025 21:00:00",20.021503,73.813844,CO,5,66,26
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-12-2025 21:00:00",19.950220,73.731480,PM2.5,84,126,97
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-12-2025 21:00:00",19.950220,73.731480,PM10,95,130,112
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.0575752,73.0151367,PM2.5,56,303,146
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.0575752,73.0151367,NO2,5,30,19
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.0575752,73.0151367,NH3,6,32,16
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.02579,73.10297,PM2.5,18,303,103
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.02579,73.10297,NO2,7,335,117
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-12-2025 21:00:00",19.0630,73.1209,OZONE,1,2,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-12-2025 21:00:00",19.265594,76.761463,PM10,53,124,93
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-12-2025 21:00:00",19.265594,76.761463,NO2,33,93,51
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","09-12-2025 21:00:00",17.65439,75.90649,NH3,2,27,5
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","09-12-2025 21:00:00",19.26777,72.97182,NO2,15,71,41
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","09-12-2025 21:00:00",19.26777,72.97182,NH3,1,23,7
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","09-12-2025 21:00:00",19.235581,73.159121,PM2.5,32,290,117
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","09-12-2025 21:00:00",19.235581,73.159121,SO2,2,104,26
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-12-2025 21:00:00",19.4458210,72.7988231,NO2,16,79,40
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-12-2025 21:00:00",21.51161,86.89088,PM10,125,409,198
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-12-2025 21:00:00",21.51161,86.89088,NO2,10,114,44
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","09-12-2025 21:00:00",22.1166054,85.3945546,SO2,NA,NA,NA
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","09-12-2025 21:00:00",22.1166054,85.3945546,CO,24,72,24
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","09-12-2025 21:00:00",21.941841,86.728318,PM2.5,154,303,221
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","09-12-2025 21:00:00",25.5586,91.8985,OZONE,2,22,8
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-12-2025 21:00:00",25.6635413,94.0989878,NO2,3,4,4
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-12-2025 21:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","09-12-2025 21:00:00",20.832874,85.104082,PM10,91,176,127
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","09-12-2025 21:00:00",18.63673,73.82487,NH3,7,19,10
